ORDER_ID,CUSTOMER_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,REQUIRED_DATE,SHIP_DATE,ORDER_STATUS,SHIP_METHOD,SHIPPING_ADDRESS_ID,TOTAL_AMOUNT,TAX_AMOUNT,SHIPPING_COST,DISCOUNT_AMOUNT,FINAL_AMOUNT,PAYMENT_METHOD,PAYMENT_STATUS,NOTES
3259,125,5,184,2024-06-25,2024-06-30,2024-06-30,Delivered,Same Day,,470402.16,70560.32,445,82163.84,459243.65,JazzCash,Completed,Order placed by Sumaya Farooq
3260,707,42,243,2024-09-05,2024-09-12,2024-09-11,Delivered,Standard,,135367.84,20305.18,338,12367.16,143643.86,JazzCash,Completed,Order placed by Zain Jafri
3261,384,30,221,2024-04-04,2024-04-08,,Processing,Express,,19045.47,2856.82,286,2657.53,19530.76,Debit Card,Pending,Order placed by Fatima Saleem
3262,1914,37,154,2024-03-19,2024-03-31,2024-03-23,Delivered,Pickup,,134131.09,20119.66,286,16544.91,137991.85,Credit Card,Completed,Order placed by Umar Ahmed
3263,1623,53,27,2025-04-29,2025-05-03,2025-05-01,Shipped,Courier,,42445.78,6366.87,306,5959.22,43159.44,Cash,Completed,Order placed by Noor Naeem
3264,809,31,137,2025-03-27,2025-04-07,,Processing,Standard,,333860.83,50079.12,384,33443.17,350880.78,JazzCash,Pending,Order placed by Zayan Farooq
3265,1495,47,99,2025-04-11,2025-04-20,2025-04-16,Delivered,Express,,172990.82,25948.62,381,34464.18,164856.25,Credit Card,Completed,Order placed by Rayyan Siddiqui
3266,297,26,83,2024-04-24,2024-05-08,,Pending,Standard,,10500.81,1575.12,421,293.19,12203.75,Bank Transfer,Pending,Order placed by Hassan Farooq
3267,989,27,258,2025-03-04,2025-03-13,2025-03-07,Shipped,Pickup,,65933.87,9890.08,458,14330.13,61951.83,Mobile Banking,Completed,Order placed by Mahnoor Raza
3268,1698,39,67,2024-06-14,2024-06-23,2024-06-18,Delivered,Standard,,10051.27,1507.69,34,1158.73,10434.23,Debit Card,Completed,Order placed by Arham Zahid
3269,278,27,95,2023-11-28,2023-12-01,2023-12-03,Shipped,Standard,,136622.23,20493.33,347,22027.77,135434.79,JazzCash,Completed,Order placed by Ayan Hassan
3270,1007,35,166,2024-02-18,2024-02-21,2024-02-24,Shipped,Standard,,25728.59,3859.29,201,2199.41,27589.46,Cash,Completed,Order placed by Sadia Qureshi
3271,1867,43,161,2025-02-22,2025-02-24,2025-02-23,Delivered,Courier,,58333.08,8749.96,164,6085.92,61161.12,JazzCash,Completed,Order placed by Maryam Hussain
3272,1689,45,31,2024-05-02,2024-05-07,,Processing,Pickup,,237229.31,35584.4,111,33725.69,239199.01,Credit Card,Pending,Order placed by Haris Iqbal
3273,952,50,160,2023-11-18,2023-11-23,2023-11-21,Shipped,Courier,,212482.53,31872.38,58,20658.47,223754.43,Credit Card,Completed,Order placed by Zoya Hassan
3274,1610,8,230,2025-02-26,2025-03-10,2025-03-01,Delivered,Express,,323769.4,48565.41,449,59354.6,313429.21,EasyPaisa,Completed,Order placed by Arham Saeed
3275,930,68,135,2023-08-27,2023-08-29,2023-08-29,Shipped,Express,,313464.88,47019.73,134,15066.12,345552.49,EasyPaisa,Completed,Order placed by Aisha Saeed
3276,326,36,46,2024-10-07,2024-10-20,2024-10-11,Shipped,Pickup,,215389.72,32308.46,310,41088.28,206919.89,Debit Card,Completed,Order placed by Hussein Rehman
3277,951,54,39,2024-05-03,2024-05-11,2024-05-05,Shipped,Pickup,,230134.69,34520.2,265,23443.31,241476.58,Cash,Completed,Order placed by Umar Khalid
3278,1268,65,240,2024-01-07,2024-01-10,2024-01-13,Shipped,Courier,,173431.22,26014.68,66,16831.78,182680.11,JazzCash,Completed,Order placed by Mariam Saleem
3279,275,1,22,2024-06-21,2024-06-26,2024-06-23,Shipped,Standard,,167983.52,25197.53,288,23992.48,169476.57,JazzCash,Completed,Order placed by Noor Ali
3280,344,67,203,2025-05-14,2025-05-15,2025-05-20,Delivered,Courier,,207182.16,31077.32,162,14236.84,224184.65,Cash,Completed,Order placed by Yusuf Zahid
3281,915,35,18,2025-07-27,2025-08-01,,Pending,Standard,,99255.75,14888.36,384,16369.25,98158.86,Cash,Pending,Order placed by Ali Hussain
3282,1965,75,191,2023-10-07,2023-10-20,2023-10-09,Shipped,Same Day,,119174.53,17876.18,362,3060.47,134352.24,Mobile Banking,Completed,Order placed by Maryam Khalid
3283,107,8,186,2024-11-21,2024-12-01,,Pending,Same Day,,359581.89,53937.28,252,64707.11,349064.07,EasyPaisa,Pending,Order placed by Hussein Abbas
3284,1936,57,270,2024-06-12,2024-06-16,,Processing,Courier,,196517.97,29477.7,347,20827.03,205515.64,Cash,Pending,Order placed by Rayyan Raza
3285,421,57,270,2025-08-10,2025-08-11,2025-08-15,Shipped,Express,,267725.74,40158.86,198,31694.26,276388.33,EasyPaisa,Completed,Order placed by Nida Nadeem
3286,1812,9,5,2023-12-06,2023-12-11,,Processing,Courier,,169393.9,25409.08,102,1106.1,193798.88,EasyPaisa,Pending,Order placed by Zoya Waseem
3287,1416,45,70,2024-04-07,2024-04-21,2024-04-11,Shipped,Express,,636089.4,95413.41,247,14783.6,716966.21,Cash,Completed,Order placed by Abdullah Rizvi
3288,261,15,40,2024-10-01,2024-10-15,2024-10-03,Delivered,Standard,,299026.09,44853.91,252,30690.91,313441.09,EasyPaisa,Completed,Order placed by Nida Ahmed
3289,1970,6,194,2024-08-28,2024-09-09,2024-09-02,Delivered,Same Day,,293030.68,43954.6,31,18758.32,318257.97,Bank Transfer,Completed,Order placed by Ayan Qureshi
3290,430,60,109,2024-02-11,2024-02-16,2024-02-16,Shipped,Express,,245537.85,36830.68,409,11103.15,271674.38,Mobile Banking,Completed,Order placed by Mahnoor Raza
3291,1611,12,245,2025-07-01,2025-07-11,2025-07-07,Delivered,Standard,,184293.53,27644.03,308,27131.47,185114.09,Mobile Banking,Completed,Order placed by Amaan Zahid
3292,1753,38,257,2025-05-19,2025-05-20,2025-05-22,Delivered,Standard,,255947.21,38392.08,110,4114.79,290334.5,Bank Transfer,Completed,Order placed by Bilal Iqbal
3293,686,58,132,2025-06-12,2025-06-25,,Processing,Pickup,,84077.37,12611.61,426,11135.63,85979.35,Cash,Pending,Order placed by Ahmed Iqbal
3294,1790,68,135,2024-09-12,2024-09-16,2024-09-13,Delivered,Express,,169643.29,25446.49,370,25504.71,169955.07,Debit Card,Completed,Order placed by Hamza Rizvi
3295,1413,40,227,2024-02-03,2024-02-06,2024-02-05,Delivered,Express,,393219.56,58982.93,445,39814.44,412833.05,Mobile Banking,Completed,Order placed by Ali Raza
3296,1423,48,115,2023-08-28,2023-09-03,2023-09-03,Shipped,Pickup,,35784.06,5367.61,302,3074.94,38378.73,Credit Card,Completed,Order placed by Ali Saeed
3297,590,29,283,2025-05-18,2025-05-27,2025-05-23,Shipped,Pickup,,204939.08,30740.86,159,7485.92,228353.02,Mobile Banking,Completed,Order placed by Nida Saeed
3298,1207,16,238,2024-02-02,2024-02-11,2024-02-09,Delivered,Standard,,76115.16,11417.27,361,16173.84,71719.6,Mobile Banking,Completed,Order placed by Maryam Zahid
3299,1994,38,257,2024-09-25,2024-10-03,2024-09-30,Shipped,Courier,,337975.73,50696.36,441,43821.27,345291.81,Mobile Banking,Completed,Order placed by Ibrahim Zahid
3300,961,16,231,2023-09-09,2023-09-17,,Pending,Same Day,,7444.31,1116.65,63,537.69,8086.26,Bank Transfer,Pending,Order placed by Zayan Siddiqui
3301,1271,54,39,2024-09-19,2024-09-21,2024-09-22,Delivered,Same Day,,9889.49,1483.42,228,1124.51,10476.4,EasyPaisa,Completed,Order placed by Ahmed Saleem
3302,1574,37,154,2023-10-01,2023-10-04,2023-10-05,Delivered,Express,,121330.64,18199.6,117,2100.36,137546.88,Cash,Completed,Order placed by Zoya Malik
3303,64,75,33,2025-04-22,2025-04-30,2025-04-28,Shipped,Courier,,79250.58,11887.59,169,5045.42,86261.75,EasyPaisa,Completed,Order placed by Shahzad Shah
3304,1906,38,257,2023-09-26,2023-09-30,2023-09-27,Shipped,Same Day,,147132.12,22069.82,412,24117.88,145496.05,Debit Card,Completed,Order placed by Abdullah Siddiqui
3305,1618,12,235,2025-05-15,2025-05-20,2025-05-21,Shipped,Standard,,283559.68,42533.95,165,36044.32,290214.31,Mobile Banking,Completed,Order placed by Haris Khalid
3306,138,2,23,2025-02-17,2025-02-26,2025-02-21,Delivered,Express,,362502.64,54375.4,276,17137.36,400016.67,EasyPaisa,Completed,Order placed by Mariam Waseem
3307,1077,65,284,2023-09-24,2023-10-07,,Processing,Express,,24051.37,3607.71,152,5854.63,21956.44,Credit Card,Pending,Order placed by Aisha Nadeem
3308,577,65,284,2023-09-09,2023-09-21,2023-09-13,Delivered,Courier,,105418.91,15812.84,301,14833.09,106699.66,Debit Card,Completed,Order placed by Rayyan Waseem
3309,1775,1,218,2023-08-25,2023-08-29,,Processing,Express,,188141.45,28221.22,221,4315.55,212268.12,Credit Card,Pending,Order placed by Zain Qureshi
3310,1118,68,135,2024-01-08,2024-01-17,2024-01-10,Shipped,Express,,200161.05,30024.16,249,22248.95,208185.27,EasyPaisa,Completed,Order placed by Sana Iqbal
3311,195,65,240,2024-06-05,2024-06-16,2024-06-08,Shipped,Express,,157142.72,23571.41,298,26622.28,154389.86,Debit Card,Completed,Order placed by Sadia Hashmi
3312,1187,3,287,2024-02-22,2024-02-29,,Processing,Express,,98918.98,14837.85,83,8617.02,105222.8,Debit Card,Pending,Order placed by Umar Hashmi
3313,502,21,162,2024-01-07,2024-01-09,2024-01-14,Shipped,Same Day,,2675.15,401.27,461,385.85,3151.57,Debit Card,Completed,Order placed by Hassan Malik
3314,1816,31,78,2023-09-13,2023-09-20,2023-09-17,Shipped,Express,,193640.23,29046.03,127,17609.77,205203.49,JazzCash,Completed,Order placed by Hafsa Saleem
3315,607,24,260,2023-11-17,2023-11-19,2023-11-22,Delivered,Courier,,117005.03,17550.75,151,9270.97,125435.82,Debit Card,Completed,Order placed by Yusuf Khalid
3316,672,25,21,2025-02-17,2025-02-27,2025-02-24,Shipped,Standard,,22989.6,3448.44,25,1940.4,24522.63,JazzCash,Completed,Order placed by Aisha Zahid
3317,312,33,15,2025-02-12,2025-02-21,2025-02-15,Delivered,Express,,105305.37,15795.81,72,21644.63,99528.54,Bank Transfer,Completed,Order placed by Noor Raza
3318,563,39,67,2024-02-24,2024-02-26,2024-03-02,Shipped,Standard,,161678.61,24251.79,157,33559.39,152528.0,EasyPaisa,Completed,Order placed by Maryam Akhtar
3319,1428,7,150,2024-09-18,2024-09-25,,Pending,Courier,,68647.01,10297.05,403,4575.99,74771.07,JazzCash,Pending,Order placed by Hamza Jafri
3320,505,31,12,2025-05-30,2025-06-08,2025-05-31,Delivered,Standard,,178498.12,26774.72,228,20504.88,184995.96,Credit Card,Completed,Order placed by Zayan Zahid
3321,1495,25,266,2025-04-24,2025-05-08,,Processing,Standard,,89046.61,13356.99,209,6209.39,96403.21,Mobile Banking,Pending,Order placed by Rayyan Siddiqui
3322,749,35,166,2024-04-07,2024-04-10,2024-04-10,Shipped,Standard,,139950.41,20992.56,309,27576.59,133675.37,Bank Transfer,Completed,Order placed by Rayyan Zaidi
3323,141,60,6,2024-07-25,2024-08-07,2024-07-29,Shipped,Courier,,145910.72,21886.61,51,17369.28,150479.05,JazzCash,Completed,Order placed by Ayan Saleem
3324,918,75,191,2023-11-11,2023-11-20,2023-11-12,Shipped,Pickup,,150430.17,22564.53,75,15393.83,157675.86,EasyPaisa,Completed,Order placed by Nida Jafri
3325,1784,16,231,2025-03-20,2025-04-03,2025-03-25,Delivered,Pickup,,242305.58,36345.84,276,33164.42,245762.99,JazzCash,Completed,Order placed by Amaan Malik
3326,1328,7,150,2025-03-23,2025-04-05,2025-03-29,Shipped,Pickup,,381761.56,57264.23,312,68618.44,370719.36,Mobile Banking,Completed,Order placed by Shahzad Zaidi
3327,711,17,93,2025-03-05,2025-03-11,2025-03-10,Shipped,Express,,80963.85,12144.58,466,229.15,93345.28,Debit Card,Completed,Order placed by Hania Naeem
3328,739,66,276,2025-05-25,2025-05-31,2025-05-28,Delivered,Pickup,,44493.96,6674.09,121,9551.04,41738.01,Debit Card,Completed,Order placed by Arham Iqbal
3329,466,15,192,2024-06-03,2024-06-06,2024-06-09,Delivered,Courier,,421917.62,63287.64,220,45149.38,440275.88,Debit Card,Completed,Order placed by Abdullah Zaidi
3330,308,50,280,2025-07-02,2025-07-12,2025-07-07,Delivered,Pickup,,320433.38,48065.01,492,46601.62,322388.77,Bank Transfer,Completed,Order placed by Hassan Ahmed
3331,161,67,49,2024-02-04,2024-02-15,2024-02-11,Shipped,Courier,,442403.13,66360.47,346,34259.87,474849.72,Mobile Banking,Completed,Order placed by Zain Hussain
3332,1292,60,6,2024-07-09,2024-07-16,2024-07-15,Shipped,Courier,,72152.59,10822.89,418,2567.41,80826.07,Credit Card,Completed,Order placed by Ali Raza
3333,702,9,89,2025-04-23,2025-04-24,2025-04-29,Delivered,Courier,,129901.98,19485.3,323,3102.02,146608.25,Cash,Completed,Order placed by Rabia Khan
3334,797,47,94,2024-09-11,2024-09-22,2024-09-15,Shipped,Express,,28286.68,4243.0,380,2945.32,29964.36,Bank Transfer,Completed,Order placed by Haris Saeed
3335,481,14,97,2024-12-06,2024-12-11,2024-12-12,Delivered,Express,,125625.32,18843.8,255,10954.68,133769.43,Mobile Banking,Completed,Order placed by Arham Rizvi
3336,1630,68,135,2024-04-21,2024-05-05,2024-04-23,Shipped,Pickup,,113730.59,17059.59,403,18831.41,112361.77,EasyPaisa,Completed,Order placed by Shahzad Farooq
3337,807,43,161,2023-10-07,2023-10-14,2023-10-13,Shipped,Express,,139295.63,20894.34,499,14932.37,145756.61,Credit Card,Completed,Order placed by Usman Shah
3338,870,50,177,2024-05-13,2024-05-17,2024-05-16,Shipped,Express,,94039.65,14105.95,318,16531.35,91932.25,EasyPaisa,Completed,Order placed by Bilal Rehman
3339,1755,31,137,2024-06-25,2024-07-04,2024-06-29,Shipped,Courier,,547839.09,82175.86,499,47645.91,582868.03,JazzCash,Completed,Order placed by Abdullah Tariq
3340,1688,8,186,2023-10-23,2023-10-26,,Pending,Courier,,325161.54,48774.23,491,41109.46,333317.32,JazzCash,Pending,Order placed by Hania Naqvi
3341,930,56,244,2024-11-26,2024-12-05,2024-11-28,Shipped,Pickup,,438398.46,65759.77,159,32136.54,472180.7,Debit Card,Completed,Order placed by Aisha Saeed
3342,1783,71,259,2024-11-16,2024-11-29,2024-11-22,Shipped,Pickup,,52765.5,7914.83,23,5978.5,54724.83,Mobile Banking,Completed,Order placed by Hussein Raza
3343,389,10,214,2025-02-23,2025-03-07,2025-02-27,Shipped,Same Day,,29115.89,4367.38,465,1757.11,32191.17,Credit Card,Completed,Order placed by Hassan Zahid
3344,1090,70,13,2023-09-08,2023-09-19,2023-09-12,Delivered,Standard,,391624.23,58743.63,329,23666.77,427030.09,JazzCash,Completed,Order placed by Amaan Akhtar
3345,259,31,137,2025-06-23,2025-07-06,,Pending,Pickup,,177058.44,26558.77,414,34381.56,169649.64,Debit Card,Pending,Order placed by Sumaya Khan
3346,1876,71,259,2024-03-18,2024-03-28,2024-03-21,Shipped,Courier,,272073.15,40810.97,448,41785.85,271546.27,Debit Card,Completed,Order placed by Mariam Rizvi
3347,1140,60,6,2025-05-20,2025-05-31,2025-05-22,Shipped,Standard,,233006.17,34950.92,59,41963.83,226052.26,Credit Card,Completed,Order placed by Ayan Malik
3348,177,68,135,2025-05-26,2025-06-03,,Processing,Standard,,193787.98,29068.2,454,8850.02,214460.17,Bank Transfer,Pending,Order placed by Hafsa Zahid
3349,1251,69,151,2025-06-03,2025-06-11,,Pending,Courier,,341266.0,51189.9,368,39517.0,353306.9,Mobile Banking,Pending,Order placed by Jannat Saeed
3350,340,13,274,2024-04-24,2024-05-04,2024-04-26,Delivered,Same Day,,202869.74,30430.46,253,19529.26,214023.94,Mobile Banking,Completed,Order placed by Zara Farooq
3351,1743,24,164,2025-06-05,2025-06-06,2025-06-07,Shipped,Express,,287954.37,43193.16,234,29653.63,301727.9,JazzCash,Completed,Order placed by Jannat Rashid
3352,1680,32,64,2024-03-14,2024-03-23,2024-03-20,Delivered,Same Day,,151455.68,22718.35,123,21653.32,152643.71,Mobile Banking,Completed,Order placed by Shahzad Khan
3353,1663,44,4,2024-11-26,2024-12-10,2024-11-28,Delivered,Pickup,,354632.81,53194.92,225,50857.19,357195.55,Bank Transfer,Completed,Order placed by Rayyan Waseem
3354,1793,23,189,2024-01-15,2024-01-28,,Processing,Standard,,387580.72,58137.11,43,49413.28,396347.54,Bank Transfer,Pending,Order placed by Alina Iqbal
3355,1155,25,21,2024-02-01,2024-02-13,2024-02-04,Delivered,Courier,,74278.69,11141.8,435,2596.31,83259.19,Debit Card,Completed,Order placed by Zoya Hassan
3356,1441,53,157,2025-02-20,2025-03-06,2025-02-27,Shipped,Same Day,,126843.91,19026.59,161,17738.09,128293.42,Bank Transfer,Completed,Order placed by Rayyan Rizwan
3357,1081,13,122,2024-06-02,2024-06-05,2024-06-09,Delivered,Same Day,,13146.03,1971.9,257,2085.97,13288.97,Debit Card,Completed,Order placed by Rabia Hashmi
3358,748,57,62,2024-01-07,2024-01-15,2024-01-09,Delivered,Pickup,,333533.77,50030.07,176,44355.23,339384.61,JazzCash,Completed,Order placed by Arham Qureshi
3359,1322,70,13,2024-11-20,2024-11-26,2024-11-23,Delivered,Pickup,,67647.73,10147.16,471,8119.27,70146.61,Bank Transfer,Completed,Order placed by Hassan Iqbal
3360,366,39,67,2024-07-20,2024-08-02,2024-07-21,Delivered,Same Day,,406665.82,60999.87,263,47151.18,420777.51,Mobile Banking,Completed,Order placed by Amina Rizwan
3361,1633,60,187,2025-01-28,2025-02-05,,Pending,Courier,,442077.45,66311.62,139,45321.55,463206.52,Cash,Pending,Order placed by Amina Raza
3362,70,68,135,2023-09-21,2023-10-01,,Pending,Courier,,185478.91,27821.84,173,9997.09,203476.65,Mobile Banking,Pending,Order placed by Hamza Khalid
3363,1241,1,117,2025-06-28,2025-07-05,2025-07-05,Delivered,Courier,,124102.71,18615.41,409,11128.29,131998.83,EasyPaisa,Completed,Order placed by Mahnoor Saeed
3364,748,24,260,2023-08-31,2023-09-09,2023-09-05,Delivered,Same Day,,329487.27,49423.09,481,35607.73,343783.63,Credit Card,Completed,Order placed by Arham Qureshi
3365,1567,11,139,2024-02-15,2024-02-29,,Pending,Pickup,,299813.52,44972.03,176,14339.48,330622.07,Cash,Pending,Order placed by Jannat Ali
3366,92,48,182,2024-12-08,2024-12-16,2024-12-15,Shipped,Express,,137076.29,20561.44,246,18631.71,139252.02,EasyPaisa,Completed,Order placed by Hussein Qureshi
3367,1947,51,88,2024-12-04,2024-12-12,2024-12-05,Shipped,Standard,,358093.29,53713.99,34,38732.71,373108.57,Debit Card,Completed,Order placed by Arham Rizwan
3368,856,65,240,2023-09-11,2023-09-22,2023-09-15,Delivered,Same Day,,169747.82,25462.17,252,20449.18,175012.81,EasyPaisa,Completed,Order placed by Hania Abbas
3369,1574,4,76,2024-01-23,2024-02-03,2024-01-26,Shipped,Courier,,99905.81,14985.87,430,16833.19,98488.5,Credit Card,Completed,Order placed by Zoya Malik
3370,1503,30,183,2025-06-12,2025-06-20,2025-06-14,Shipped,Express,,268098.42,40214.76,135,29085.58,279362.6,Bank Transfer,Completed,Order placed by Muhammad Hassan
3371,1386,21,172,2025-04-17,2025-04-19,2025-04-22,Delivered,Express,,91996.85,13799.53,99,5999.15,99896.24,Bank Transfer,Completed,Order placed by Muhammad Hussain
3372,236,30,183,2023-09-15,2023-09-20,2023-09-17,Delivered,Pickup,,116458.37,17468.76,28,12265.63,121689.49,Debit Card,Completed,Order placed by Bilal Rizvi
3373,367,75,271,2024-08-03,2024-08-17,2024-08-04,Shipped,Express,,392745.3,58911.8,345,30707.7,421294.4,Mobile Banking,Completed,Order placed by Sumaya Hassan
3374,649,10,214,2025-04-22,2025-04-29,2025-04-27,Delivered,Pickup,,32331.81,4849.77,20,3834.19,33367.4,Bank Transfer,Completed,Order placed by Haris Hassan
3375,815,66,103,2025-08-07,2025-08-21,2025-08-13,Delivered,Express,,85237.0,12785.55,222,1731.0,96513.55,Mobile Banking,Completed,Order placed by Umar Rehman
3376,1781,55,37,2024-04-26,2024-05-07,2024-04-29,Delivered,Same Day,,165946.55,24891.98,390,17077.45,174151.09,JazzCash,Completed,Order placed by Zayan Jafri
3377,991,43,180,2025-04-23,2025-05-07,2025-04-25,Delivered,Courier,,209437.61,31415.64,386,28179.39,213059.86,Credit Card,Completed,Order placed by Mahnoor Abbas
3378,1757,67,68,2025-01-29,2025-01-31,2025-02-01,Delivered,Courier,,59131.86,8869.78,45,10133.14,57913.5,Cash,Completed,Order placed by Zoya Tariq
3379,641,15,192,2024-02-11,2024-02-16,2024-02-12,Shipped,Standard,,10021.58,1503.24,118,318.42,11324.39,Bank Transfer,Completed,Order placed by Ibrahim Naeem
3380,324,69,59,2024-04-11,2024-04-17,,Processing,Pickup,,300436.39,45065.46,40,33794.61,311747.25,EasyPaisa,Pending,Order placed by Umar Abbas
3381,720,73,81,2025-02-12,2025-02-16,2025-02-14,Delivered,Standard,,279539.27,41930.89,107,38883.73,282693.42,Bank Transfer,Completed,Order placed by Usman Hashmi
3382,173,34,84,2025-07-24,2025-07-25,2025-07-27,Delivered,Express,,258028.75,38704.31,309,14713.25,282328.81,Credit Card,Completed,Order placed by Umar Abbas
3383,1548,61,254,2023-10-17,2023-10-29,2023-10-20,Delivered,Standard,,34428.12,5164.22,429,4297.88,35723.45,EasyPaisa,Completed,Order placed by Ayan Ahmed
3384,1193,38,219,2025-03-22,2025-03-29,,Pending,Express,,221069.14,33160.37,306,16328.86,238206.65,Mobile Banking,Pending,Order placed by Zara Nadeem
3385,1503,18,170,2024-05-11,2024-05-20,2024-05-15,Delivered,Standard,,134431.44,20164.72,417,19383.56,135629.6,Debit Card,Completed,Order placed by Muhammad Hassan
3386,887,68,135,2025-04-30,2025-05-06,2025-05-07,Delivered,Pickup,,204084.94,30612.74,83,37124.06,197656.62,JazzCash,Completed,Order placed by Arham Qureshi
3387,390,25,292,2024-02-19,2024-03-04,,Pending,Standard,,174140.7,26121.11,454,29119.3,171596.51,Cash,Pending,Order placed by Hamza Waseem
3388,1395,3,226,2024-09-28,2024-09-29,2024-10-01,Shipped,Standard,,131979.1,19796.87,227,24627.9,127375.07,JazzCash,Completed,Order placed by Alina Rehman
3389,956,7,156,2025-05-12,2025-05-24,2025-05-19,Delivered,Courier,,103075.19,15461.28,479,13299.81,105715.65,Credit Card,Completed,Order placed by Amina Hashmi
3390,1744,38,299,2025-08-10,2025-08-12,2025-08-13,Delivered,Same Day,,183467.31,27520.1,120,18975.69,192131.72,Debit Card,Completed,Order placed by Ali Rizwan
