CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,MARITAL_STATUS,EDUCATION_LEVEL,ANNUAL_INCOME,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE
574,Muhammad,Khalid,muhammad.khalid@outlook.com,+92-349-5740171,1959-08-26,Other,Married,Secondary,633648,Regular,2024-02-14,False
575,Zoya,Ahmed,zoya.ahmed@outlook.com,+92-335-5658654,1995-12-28,Other,Divorced,Higher Secondary,322229,Occasional,2025-05-05,True
576,Ahmed,Abbas,ahmed.abbas@gmail.com,+92-325-9273993,1999-12-21,Other,Widowed,Other,826889,Regular,2023-01-22,True
577,Rayyan,Waseem,rayyan.waseem@outlook.com,+92-329-2335940,1967-02-25,F,Widowed,Master,1299444,Regular,2023-03-20,True
578,Sadia,Naeem,sadia.naeem@yahoo.com,+92-319-3707629,1978-01-08,M,Married,Higher Secondary,13480164,VIP,2023-10-28,True
579,Ali,Rehman,ali.rehman@outlook.com,+92-347-7344917,1967-02-15,M,Married,Primary,2519494,Premium,2022-08-28,True
580,Noor,Hashmi,noor.hashmi@hotmail.com,+92-316-4402881,1986-09-07,Other,Married,Other,594805,Regular,2023-08-19,False
581,Hamza,Saleem,hamza.saleem@yahoo.com,+92-330-6277606,1958-08-08,M,Married,Secondary,1209976,Regular,2021-02-04,True
582,Ahmed,Akhtar,ahmed.akhtar@hotmail.com,+92-306-2634564,1961-12-13,F,Divorced,Primary,1161562,Regular,2022-11-23,True
583,Hamza,Saeed,hamza.saeed@hotmail.com,+92-304-6666586,1973-01-22,Other,Married,Primary,4493642,Premium,2021-06-18,False
584,Nida,Rizwan,nida.rizwan@gmail.com,+92-300-8848507,1995-02-19,M,Married,Master,1036697,Regular,2024-05-20,True
585,Zara,Iqbal,zara.iqbal@outlook.com,+92-349-1624454,1980-10-07,M,Single,Higher Secondary,878231,Regular,2022-04-13,True
586,Hamza,Ahmed,hamza.ahmed@gmail.com,+92-300-7838515,1965-10-03,F,Married,Other,635130,Occasional,2023-01-27,True
587,Amina,Saleem,amina.saleem@outlook.com,+92-347-6390843,1967-12-02,F,Widowed,Other,489411,Occasional,2025-01-18,False
588,Amina,Saleem,amina.saleem@gmail.com,+92-319-8702932,1985-07-24,Other,Divorced,Bachelor,1189459,Regular,2022-05-17,True
589,Ahmed,Qureshi,ahmed.qureshi@gmail.com,+92-344-2568178,1990-04-21,F,Widowed,Other,555484,Regular,2023-01-13,True
590,Nida,Saeed,nida.saeed@gmail.com,+92-323-9932259,1946-03-09,Other,Single,Secondary,667220,Occasional,2025-01-24,True
591,Arham,Rizwan,arham.rizwan@outlook.com,+92-324-5990372,1981-12-15,Other,Divorced,Other,1190176,Regular,2021-02-27,True
592,Maryam,Raza,maryam.raza@gmail.com,+92-314-9364905,2005-03-01,Other,Married,PhD,448050,Occasional,2020-11-04,True
593,Khadija,Raza,khadija.raza@gmail.com,+92-329-3221065,1964-01-09,M,Divorced,Higher Secondary,611498,Regular,2020-10-06,True
594,Usman,Zahid,usman.zahid@outlook.com,+92-313-2739899,2001-02-21,F,Widowed,Secondary,613844,Regular,2024-03-08,False
595,Umar,Rizvi,umar.rizvi@outlook.com,+92-326-9378088,1955-06-05,M,Married,Primary,474087,Occasional,2025-01-03,True
596,Ayesha,Hassan,ayesha.hassan@hotmail.com,+92-318-8298086,1972-09-09,M,Married,Primary,295809,Occasional,2021-09-13,True
597,Noor,Rizvi,noor.rizvi@yahoo.com,+92-301-5673275,1973-06-08,Other,Divorced,Master,331923,Occasional,2022-11-19,True
598,Hania,Tariq,hania.tariq@yahoo.com,+92-304-1779008,1995-02-23,F,Divorced,Primary,13211230,VIP,2025-03-03,True
599,Fatima,Farooq,fatima.farooq@gmail.com,+92-322-1891393,1946-03-01,M,Married,Other,793602,Occasional,2025-04-22,True
600,Maryam,Rashid,maryam.rashid@outlook.com,+92-343-1773638,1959-01-02,Other,Widowed,Master,740020,Occasional,2023-06-01,True
601,Hussein,Ali,hussein.ali@gmail.com,+92-302-1117122,1976-01-21,M,Single,Primary,266962,Occasional,2023-05-24,True
602,Mariam,Naqvi,mariam.naqvi@hotmail.com,+92-303-4547070,1950-08-20,Other,Divorced,Other,1002312,Regular,2021-07-09,True
603,Amina,Nadeem,amina.nadeem@hotmail.com,+92-339-2937900,1959-07-11,Other,Married,Primary,947878,Regular,2024-05-26,True
604,Rabia,Qureshi,rabia.qureshi@outlook.com,+92-348-9336312,1975-09-17,F,Single,Bachelor,203989,Occasional,2023-04-29,True
605,Ayesha,Rehman,ayesha.rehman@yahoo.com,+92-305-7304439,1969-08-19,F,Married,Primary,3909846,Premium,2024-10-03,True
606,Muhammad,Zahid,muhammad.zahid@outlook.com,+92-324-7136465,1973-06-26,M,Single,Higher Secondary,504557,Occasional,2020-09-11,True
607,Yusuf,Khalid,yusuf.khalid@yahoo.com,+92-303-1607106,1961-07-25,F,Widowed,Higher Secondary,792896,Occasional,2023-05-10,False
608,Usman,Akhtar,usman.akhtar@outlook.com,+92-311-2786065,1977-09-06,Other,Divorced,Primary,1033296,Regular,2023-06-19,False
609,Ayan,Rashid,ayan.rashid@outlook.com,+92-314-8576699,1996-04-09,M,Single,Master,514552,Regular,2022-04-03,False
610,Ali,Siddiqui,ali.siddiqui@gmail.com,+92-312-5049507,1967-09-21,Other,Divorced,Higher Secondary,525984,Regular,2023-09-24,True
611,Amaan,Saeed,amaan.saeed@hotmail.com,+92-325-4307331,1948-02-24,M,Married,Master,1161960,Regular,2024-03-22,True
612,Hafsa,Hussain,hafsa.hussain@yahoo.com,+92-345-5162755,1963-02-16,Other,Single,Secondary,1305616,Regular,2024-09-05,True
613,Sadia,Tariq,sadia.tariq@outlook.com,+92-312-5211245,1963-04-13,M,Married,Secondary,1040560,Regular,2024-12-28,False
614,Alina,Tariq,alina.tariq@hotmail.com,+92-304-5314676,1954-06-20,Other,Single,Secondary,516519,Regular,2025-07-29,True
615,Rayyan,Rizwan,rayyan.rizwan@gmail.com,+92-320-7454606,1989-11-16,Other,Divorced,Other,823797,Regular,2023-01-12,True
616,Sana,Iqbal,sana.iqbal@hotmail.com,+92-301-3366693,2003-01-24,Other,Married,PhD,1327553,Regular,2023-11-30,True
617,Hamza,Abbas,hamza.abbas@hotmail.com,+92-322-1491974,1974-12-05,Other,Married,Master,1329434,Regular,2020-11-23,True
618,Zain,Rashid,zain.rashid@yahoo.com,+92-334-3101957,1959-08-07,Other,Widowed,PhD,688817,Regular,2022-06-29,True
619,Hafsa,Ali,hafsa.ali@outlook.com,+92-334-9097431,1968-06-26,M,Widowed,Other,387670,Occasional,2025-08-17,False
620,Hania,Khan,hania.khan@outlook.com,+92-322-1563462,1988-03-14,M,Married,PhD,1370272,Regular,2020-09-05,False
621,Fatima,Iqbal,fatima.iqbal@hotmail.com,+92-340-4023181,1952-04-21,F,Single,PhD,10027149,VIP,2022-03-05,True
622,Hania,Nadeem,hania.nadeem@outlook.com,+92-312-3606738,1975-03-03,Other,Married,Secondary,648878,Regular,2024-12-28,True
623,Bilal,Ali,bilal.ali@hotmail.com,+92-312-6092876,1949-04-16,F,Single,Master,740406,Occasional,2024-03-03,False
624,Nida,Nadeem,nida.nadeem@gmail.com,+92-330-6525864,1948-10-14,M,Divorced,Primary,918437,Regular,2024-01-19,True
625,Mahnoor,Qureshi,mahnoor.qureshi@gmail.com,+92-333-6647625,1986-01-22,F,Divorced,Master,11612158,VIP,2021-05-23,True
626,Rabia,Tariq,rabia.tariq@gmail.com,+92-336-8719371,1992-12-02,F,Married,Secondary,1103847,Regular,2023-01-16,True
627,Zoya,Waseem,zoya.waseem@outlook.com,+92-342-9915319,1954-11-12,F,Divorced,Master,381841,Occasional,2023-01-18,True
628,Nida,Rehman,nida.rehman@yahoo.com,+92-343-8284745,1987-11-13,M,Widowed,Bachelor,1255678,Regular,2024-05-15,True
629,Shahzad,Ali,shahzad.ali@hotmail.com,+92-332-2096347,1944-06-19,M,Married,Other,1467200,Regular,2021-06-17,True
630,Alina,Saeed,alina.saeed@gmail.com,+92-347-1515347,1970-04-16,M,Single,Other,1142245,Regular,2024-02-07,True
631,Sadia,Khan,sadia.khan@outlook.com,+92-318-6676909,1996-07-04,F,Divorced,Primary,1091163,Regular,2023-01-11,True
632,Noor,Tariq,noor.tariq@yahoo.com,+92-301-3260538,2003-11-03,M,Divorced,Other,575161,Occasional,2025-05-04,False
633,Umar,Khalid,umar.khalid@outlook.com,+92-330-9387387,1960-07-25,Other,Married,Higher Secondary,1146913,Regular,2022-10-14,True
634,Amaan,Rehman,amaan.rehman@outlook.com,+92-334-1171173,1947-09-02,F,Married,Other,547297,Regular,2023-06-28,True
635,Ayan,Hassan,ayan.hassan@hotmail.com,+92-315-8915090,1969-04-18,Other,Divorced,Bachelor,422286,Occasional,2021-10-23,True
636,Khadija,Raza,khadija.raza@hotmail.com,+92-340-2993495,1948-02-05,Other,Divorced,Bachelor,598395,Regular,2024-06-07,True
637,Zayan,Ali,zayan.ali@hotmail.com,+92-345-2275749,2000-01-19,M,Widowed,PhD,780078,Occasional,2024-12-05,False
638,Alina,Khan,alina.khan@hotmail.com,+92-322-6581821,1989-02-28,F,Divorced,Secondary,331525,Occasional,2025-03-14,True
639,Alina,Saeed,alina.saeed@hotmail.com,+92-346-9111281,1981-03-03,Other,Single,Master,807735,Regular,2020-08-30,True
640,Sumaya,Tariq,sumaya.tariq@outlook.com,+92-319-9609254,1965-12-17,M,Single,Other,1259735,Regular,2020-12-24,True
641,Ibrahim,Naeem,ibrahim.naeem@gmail.com,+92-309-6585732,1999-06-23,Other,Divorced,PhD,1138385,Regular,2025-03-10,True
642,Ayesha,Hassan,ayesha.hassan@outlook.com,+92-310-4393248,1974-07-22,F,Divorced,Secondary,632115,Regular,2022-07-10,False
643,Ali,Ali,ali.ali@outlook.com,+92-315-6613183,1975-11-03,F,Widowed,PhD,1403358,Regular,2021-08-14,False
644,Zain,Zaidi,zain.zaidi@outlook.com,+92-305-7810646,1984-01-13,Other,Single,Primary,967303,Regular,2024-02-22,True
645,Arham,Khan,arham.khan@outlook.com,+92-310-2441762,1991-06-19,F,Single,Master,721150,Occasional,2020-09-28,False
646,Sana,Hashmi,sana.hashmi@hotmail.com,+92-344-2194066,1964-06-12,F,Divorced,Other,861553,Regular,2021-09-20,True
647,Hassan,Zaidi,hassan.zaidi@gmail.com,+92-348-2209201,2006-05-01,Other,Single,Bachelor,1425473,Regular,2022-01-31,False
648,Khadija,Hashmi,khadija.hashmi@outlook.com,+92-310-8028916,1986-01-04,M,Divorced,Higher Secondary,1287176,Regular,2022-05-02,True
649,Haris,Hassan,haris.hassan@yahoo.com,+92-336-3915247,1948-10-16,M,Married,Bachelor,771209,Occasional,2025-07-21,True
650,Mariam,Rashid,mariam.rashid@hotmail.com,+92-311-2938859,2004-11-15,M,Divorced,Secondary,905223,Regular,2023-09-23,True
651,Hania,Ali,hania.ali@hotmail.com,+92-341-6209985,1956-03-01,M,Married,Secondary,1321793,Regular,2021-06-18,False
652,Ahmed,Siddiqui,ahmed.siddiqui@yahoo.com,+92-340-8623377,1954-02-03,F,Married,PhD,532033,Regular,2022-06-10,True
653,Ayan,Tariq,ayan.tariq@gmail.com,+92-333-7095350,1974-02-16,F,Divorced,Other,1094692,Regular,2022-06-30,False
654,Sadia,Waseem,sadia.waseem@yahoo.com,+92-346-4598764,1985-06-27,M,Divorced,Master,581584,Occasional,2025-02-05,True
655,Usman,Naeem,usman.naeem@outlook.com,+92-330-3666259,1976-01-05,Other,Divorced,Primary,511510,Regular,2022-09-11,True
656,Usman,Khalid,usman.khalid@gmail.com,+92-340-6176876,1972-05-10,F,Single,Other,713344,Regular,2021-02-10,True
657,Khadija,Raza,khadija.raza@yahoo.com,+92-307-7460440,1964-02-15,Other,Married,Bachelor,1455552,Regular,2025-05-23,False
658,Haris,Rizvi,haris.rizvi@gmail.com,+92-348-2087294,1966-11-19,Other,Divorced,PhD,853436,Regular,2023-02-17,True
659,Zoya,Siddiqui,zoya.siddiqui@gmail.com,+92-326-8937382,2004-04-18,F,Divorced,Bachelor,320921,Occasional,2023-08-25,True
660,Sana,Malik,sana.malik@hotmail.com,+92-302-4945915,1988-04-11,Other,Divorced,PhD,410891,Occasional,2024-09-04,True
661,Zayan,Zahid,zayan.zahid@outlook.com,+92-319-6594101,2006-08-06,F,Widowed,Master,720682,Occasional,2020-11-26,False
662,Noor,Waseem,noor.waseem@yahoo.com,+92-319-4375810,2004-04-06,M,Divorced,Other,866381,Regular,2022-07-13,False
663,Bilal,Hashmi,bilal.hashmi@yahoo.com,+92-325-3585422,1967-01-20,F,Widowed,Master,10204433,VIP,2023-04-15,False
664,Amina,Hussain,amina.hussain@gmail.com,+92-348-6746923,1971-04-03,M,Widowed,Primary,600628,Regular,2024-02-26,True
665,Hania,Rashid,hania.rashid@outlook.com,+92-340-6085097,1946-03-07,M,Single,Secondary,859815,Regular,2021-12-24,False
666,Khadija,Iqbal,khadija.iqbal@yahoo.com,+92-315-3742926,1949-08-12,M,Divorced,Secondary,1493677,Regular,2021-02-18,True
667,Bilal,Tariq,bilal.tariq@outlook.com,+92-311-5108818,2005-02-17,Other,Married,Primary,477897,Occasional,2022-11-18,True
668,Sadia,Iqbal,sadia.iqbal@outlook.com,+92-313-1560312,1989-12-08,F,Married,Primary,960010,Regular,2024-03-03,False
669,Umar,Raza,umar.raza@outlook.com,+92-305-8223013,1956-02-24,M,Widowed,Secondary,636351,Regular,2025-02-17,True
670,Rayyan,Rashid,rayyan.rashid@outlook.com,+92-335-1112259,2000-06-08,F,Widowed,Bachelor,517259,Regular,2021-11-29,False
671,Maryam,Raza,maryam.raza@outlook.com,+92-309-9801382,1988-10-15,M,Single,Primary,910545,Regular,2021-10-20,False
672,Aisha,Zahid,aisha.zahid@gmail.com,+92-346-9646837,1984-12-23,F,Married,PhD,655540,Regular,2022-02-18,True
673,Amaan,Rizvi,amaan.rizvi@yahoo.com,+92-339-4472667,1980-11-03,M,Single,Secondary,1402824,Regular,2023-03-13,True
674,Ahmed,Jafri,ahmed.jafri@hotmail.com,+92-347-6043981,1948-01-02,M,Divorced,Primary,709234,Regular,2022-06-08,True
675,Arham,Khalid,arham.khalid@gmail.com,+92-334-9998752,1986-11-02,Other,Married,Higher Secondary,582977,Occasional,2024-07-04,True
676,Arham,Naeem,arham.naeem@gmail.com,+92-333-8566381,1998-12-21,F,Widowed,PhD,695097,Regular,2020-10-02,True
677,Khadija,Khalid,khadija.khalid@gmail.com,+92-326-4209756,1979-10-10,F,Married,Secondary,866652,Regular,2022-03-23,True
678,Rayyan,Zaidi,rayyan.zaidi@hotmail.com,+92-329-5834654,1998-01-04,F,Widowed,Master,1115953,Regular,2022-02-01,True
679,Zoya,Saleem,zoya.saleem@outlook.com,+92-343-1780248,1963-01-25,Other,Divorced,PhD,1158360,Regular,2024-07-25,True
680,Ayan,Khan,ayan.khan@yahoo.com,+92-316-6928993,1963-11-11,F,Widowed,Bachelor,7351393,VIP,2023-06-26,True
681,Sumaya,Naeem,sumaya.naeem@gmail.com,+92-336-2259868,2005-05-18,Other,Married,Master,723322,Regular,2020-10-20,True
682,Haris,Akhtar,haris.akhtar@yahoo.com,+92-336-9189448,1967-03-21,Other,Widowed,PhD,751268,Regular,2023-05-08,True
683,Arham,Farooq,arham.farooq@hotmail.com,+92-329-8110344,1968-03-20,Other,Divorced,PhD,1370392,Regular,2024-04-19,False
684,Sana,Iqbal,sana.iqbal@yahoo.com,+92-349-1625538,2000-03-27,M,Widowed,Higher Secondary,992986,Regular,2024-05-15,True
685,Rayyan,Ali,rayyan.ali@yahoo.com,+92-323-9874000,1975-07-04,Other,Married,Other,523190,Occasional,2021-07-07,False
686,Ahmed,Iqbal,ahmed.iqbal@yahoo.com,+92-315-8051368,1999-10-16,Other,Married,Bachelor,626582,Regular,2023-05-04,True
687,Rabia,Shah,rabia.shah@gmail.com,+92-310-7565199,1961-11-13,F,Married,Secondary,214920,Occasional,2023-05-15,False
688,Sumaya,Saeed,sumaya.saeed@gmail.com,+92-348-6089676,1946-01-01,F,Widowed,PhD,412602,Occasional,2022-03-26,False
689,Zoya,Naqvi,zoya.naqvi@hotmail.com,+92-307-8526603,1975-02-17,M,Widowed,Higher Secondary,1247900,Regular,2023-08-16,True
690,Sadia,Akhtar,sadia.akhtar@gmail.com,+92-341-4164732,1978-07-21,Other,Married,Other,1404648,Regular,2023-06-24,True
691,Ahmed,Raza,ahmed.raza@gmail.com,+92-338-7253379,1954-09-12,F,Married,Other,775514,Occasional,2020-11-25,True
692,Umar,Hassan,umar.hassan@gmail.com,+92-332-5546439,1990-12-27,M,Widowed,Primary,873033,Regular,2024-01-11,True
693,Fatima,Malik,fatima.malik@hotmail.com,+92-334-8679411,1949-11-28,M,Divorced,Higher Secondary,641216,Occasional,2025-02-16,False
694,Haris,Farooq,haris.farooq@hotmail.com,+92-309-7110358,1957-01-08,Other,Single,Higher Secondary,714734,Occasional,2022-04-30,True
695,Zayan,Siddiqui,zayan.siddiqui@hotmail.com,+92-329-9653185,1953-02-09,M,Single,Bachelor,766146,Occasional,2021-05-14,True
696,Aisha,Ali,aisha.ali@outlook.com,+92-336-8124972,1970-01-22,Other,Married,Higher Secondary,297711,Occasional,2021-01-05,True
697,Jannat,Iqbal,jannat.iqbal@hotmail.com,+92-316-7608667,1985-01-22,F,Married,Higher Secondary,1417902,Regular,2024-06-06,True
698,Arham,Naqvi,arham.naqvi@outlook.com,+92-346-5514684,2006-12-21,M,Divorced,Primary,253084,Occasional,2021-06-03,False
699,Alina,Raza,alina.raza@hotmail.com,+92-332-3227927,2006-01-23,F,Single,PhD,1231966,Regular,2022-10-11,True
700,Arham,Jafri,arham.jafri@yahoo.com,+92-343-9817657,1978-02-01,M,Divorced,Other,568563,Occasional,2022-11-26,True
701,Jannat,Farooq,jannat.farooq@gmail.com,+92-348-8061000,1987-09-15,F,Divorced,PhD,265036,Occasional,2024-10-22,True
702,Rabia,Khan,rabia.khan@yahoo.com,+92-317-2408951,2002-01-18,F,Married,Secondary,463510,Occasional,2024-12-07,True
703,Zayan,Nadeem,zayan.nadeem@outlook.com,+92-309-9693500,1995-08-03,M,Divorced,Bachelor,979919,Regular,2023-07-15,True
704,Zayan,Saeed,zayan.saeed@outlook.com,+92-327-7562599,1999-09-27,Other,Divorced,Other,4014953,Premium,2021-10-19,True
705,Hassan,Rizwan,hassan.rizwan@gmail.com,+92-306-6734982,2000-09-24,F,Married,Secondary,590657,Regular,2024-07-06,True
706,Arham,Rizvi,arham.rizvi@outlook.com,+92-332-6158434,1962-10-17,F,Single,Master,819080,Regular,2021-10-28,False
707,Zain,Jafri,zain.jafri@outlook.com,+92-305-7829726,1969-11-01,M,Divorced,Primary,376228,Occasional,2022-08-07,True
708,Aisha,Qureshi,aisha.qureshi@gmail.com,+92-325-6665143,2004-03-22,M,Single,Higher Secondary,648077,Occasional,2022-08-18,True
709,Amina,Naqvi,amina.naqvi@outlook.com,+92-335-7067333,1981-01-09,M,Widowed,Bachelor,978419,Regular,2024-02-16,True
710,Abdullah,Ali,abdullah.ali@hotmail.com,+92-332-2753821,1967-08-02,Other,Divorced,Primary,371801,Occasional,2025-05-29,True
711,Hania,Naeem,hania.naeem@hotmail.com,+92-337-1876108,1960-12-24,Other,Married,Master,254086,Occasional,2024-01-23,True
712,Rabia,Farooq,rabia.farooq@outlook.com,+92-313-7578377,1990-01-12,Other,Widowed,Master,310796,Occasional,2023-06-21,False
713,Aisha,Akhtar,aisha.akhtar@gmail.com,+92-307-7499751,1979-11-28,M,Widowed,PhD,6697452,VIP,2024-06-23,True
714,Hania,Zaidi,hania.zaidi@gmail.com,+92-306-2668685,1993-10-18,M,Married,Master,749033,Occasional,2024-03-21,True
715,Hafsa,Zahid,hafsa.zahid@gmail.com,+92-303-3541224,1960-03-22,F,Single,Primary,2623170,Premium,2024-11-21,True
716,Zara,Abbas,zara.abbas@yahoo.com,+92-322-7803935,1950-10-23,M,Widowed,Primary,1051662,Regular,2020-12-10,True
717,Ibrahim,Tariq,ibrahim.tariq@gmail.com,+92-347-9983996,1975-12-24,F,Divorced,Secondary,1289374,Regular,2024-11-23,True
718,Ali,Nadeem,ali.nadeem@hotmail.com,+92-330-9067950,1955-03-01,Other,Single,Other,599090,Regular,2023-10-17,True
719,Zoya,Naqvi,zoya.naqvi@yahoo.com,+92-300-3005396,1971-10-07,M,Widowed,Higher Secondary,1259371,Regular,2024-09-29,True
720,Usman,Hashmi,usman.hashmi@yahoo.com,+92-343-2504899,1967-02-09,Other,Widowed,Higher Secondary,301916,Occasional,2021-01-25,True
721,Maryam,Akhtar,maryam.akhtar@outlook.com,+92-314-8281480,2003-12-22,Other,Divorced,Secondary,1057802,Regular,2021-03-11,False
722,Rabia,Ahmed,rabia.ahmed@hotmail.com,+92-333-6890613,1970-07-11,M,Divorced,Higher Secondary,542443,Regular,2022-03-20,True
723,Aisha,Waseem,aisha.waseem@outlook.com,+92-319-7309323,1997-07-21,M,Married,Master,1329164,Regular,2022-08-19,True
724,Aisha,Rashid,aisha.rashid@yahoo.com,+92-317-1277558,2000-02-27,M,Single,Master,546446,Regular,2022-12-14,True
725,Zain,Rizwan,zain.rizwan@hotmail.com,+92-341-6939408,1975-10-28,Other,Married,Other,506356,Occasional,2022-02-12,True
726,Mariam,Khan,mariam.khan@outlook.com,+92-302-7065355,1991-10-23,F,Single,Secondary,575305,Regular,2025-05-01,True
727,Rayyan,Hashmi,rayyan.hashmi@hotmail.com,+92-328-6839812,1992-10-18,M,Single,Primary,781542,Regular,2021-02-09,True
728,Shahzad,Nadeem,shahzad.nadeem@outlook.com,+92-317-8282162,1974-08-28,F,Married,Higher Secondary,991451,Regular,2025-02-28,True
729,Hamza,Akhtar,hamza.akhtar@hotmail.com,+92-316-2348707,1971-09-26,F,Divorced,Bachelor,409086,Occasional,2025-03-24,True
730,Mahnoor,Abbas,mahnoor.abbas@outlook.com,+92-303-3582183,2000-02-04,F,Divorced,Other,239493,Occasional,2020-11-14,True
731,Amina,Hashmi,amina.hashmi@gmail.com,+92-320-2087522,1962-12-14,F,Married,PhD,565324,Occasional,2023-05-28,True
732,Haris,Jafri,haris.jafri@yahoo.com,+92-308-6032350,1988-12-24,Other,Single,PhD,659370,Regular,2022-03-20,True
733,Ali,Naqvi,ali.naqvi@outlook.com,+92-344-6587666,1959-06-02,Other,Single,PhD,786806,Regular,2023-01-12,True
734,Mahnoor,Naqvi,mahnoor.naqvi@yahoo.com,+92-308-3208516,1969-06-17,Other,Widowed,Secondary,877898,Regular,2024-07-25,True
735,Rayyan,Ahmed,rayyan.ahmed@gmail.com,+92-307-5302658,1954-07-12,F,Single,Higher Secondary,1427705,Regular,2025-03-13,False
736,Aisha,Rehman,aisha.rehman@hotmail.com,+92-340-7071485,1992-03-19,M,Widowed,Master,1269083,Regular,2022-11-19,True
737,Maryam,Waseem,maryam.waseem@yahoo.com,+92-333-5906631,1977-02-20,M,Married,Master,248802,Occasional,2021-04-03,True
738,Jannat,Ali,jannat.ali@yahoo.com,+92-331-5068823,1959-03-18,M,Divorced,Other,1060793,Regular,2021-11-24,True
739,Arham,Iqbal,arham.iqbal@yahoo.com,+92-319-8127510,1975-11-04,F,Widowed,Other,562738,Occasional,2025-02-18,True
740,Muhammad,Farooq,muhammad.farooq@hotmail.com,+92-317-1970314,1971-02-04,Other,Widowed,Higher Secondary,586872,Regular,2023-04-05,True
741,Usman,Naeem,usman.naeem@outlook.com,+92-325-6097043,1993-04-18,F,Divorced,Other,1379478,Regular,2021-10-10,True
742,Khadija,Tariq,khadija.tariq@gmail.com,+92-310-9292032,1992-05-12,F,Widowed,PhD,912730,Regular,2024-04-18,False
743,Aisha,Khan,aisha.khan@outlook.com,+92-340-3966890,1978-04-09,F,Widowed,Other,722718,Occasional,2025-05-01,True
744,Bilal,Khalid,bilal.khalid@yahoo.com,+92-335-2668194,1970-09-15,F,Married,Secondary,1255012,Regular,2022-10-16,True
745,Ibrahim,Siddiqui,ibrahim.siddiqui@yahoo.com,+92-316-7356978,1979-02-18,F,Widowed,PhD,710211,Occasional,2025-08-06,False
746,Sadia,Rizwan,sadia.rizwan@yahoo.com,+92-317-1050098,1965-11-24,M,Divorced,Master,401499,Occasional,2023-02-25,True
747,Amina,Nadeem,amina.nadeem@yahoo.com,+92-313-1193311,1945-08-22,M,Widowed,Master,692786,Regular,2021-12-31,True
748,Arham,Qureshi,arham.qureshi@gmail.com,+92-336-2693105,1995-03-11,Other,Divorced,PhD,923294,Regular,2021-07-19,True
749,Rayyan,Zaidi,rayyan.zaidi@gmail.com,+92-308-8923067,2006-09-12,M,Divorced,Master,988242,Regular,2025-04-02,True
750,Ali,Saleem,ali.saleem@outlook.com,+92-305-9134508,1991-02-09,M,Divorced,Secondary,1356866,Regular,2025-04-05,True
751,Fatima,Tariq,fatima.tariq@yahoo.com,+92-316-7153977,1998-09-19,Other,Married,Master,773811,Occasional,2022-12-19,True
752,Zara,Nadeem,zara.nadeem@yahoo.com,+92-318-5931940,1980-03-05,M,Married,Primary,1207694,Regular,2020-09-27,True
753,Muhammad,Rehman,muhammad.rehman@outlook.com,+92-344-4219399,1962-05-09,F,Widowed,Master,1486312,Regular,2024-09-28,True
754,Sadia,Zahid,sadia.zahid@gmail.com,+92-324-4431568,1972-05-28,M,Divorced,PhD,874883,Regular,2021-09-07,False
