ADDRESS_ID,CUSTOMER_ID,ADDRESS_TYPE,STREET_ADDRESS,CITY,PROVINCE,POSTAL_CODE,COUNTRY,IS_DEFAULT
939,778,Primary,Block A College Road,Larkana,Sindh,88662,Pakistan,True
940,778,Secondary,615 Main Boulevard,Muzaffarabad,Azad Kashmir,75763,Pakistan,False
941,779,Primary,House 320 Gulberg,Kotli,Azad Kashmir,66867,Pakistan,True
942,780,Primary,Block A Defence Housing,Abbottabad,Khyber Pakhtunkhwa,86032,Pakistan,True
943,781,Primary,Block A Bahria Town,Nowshera,Khyber Pakhtunkhwa,87706,Pakistan,True
944,781,Secondary,House 186 Main Boulevard,Rawalakot,Azad Kashmir,79928,Pakistan,False
945,782,Primary,Block A University Road,Mirpur,Azad Kashmir,66183,Pakistan,True
946,782,Secondary,House 575 Defence Housing,Turbat,Balochistan,69539,Pakistan,False
947,783,Primary,326 Bahria Town,Rawalpindi,Punjab,53173,Pakistan,True
948,784,Primary,House 962 Industrial Area,Muzaffarabad,Azad Kashmir,91972,Pakistan,True
949,785,Primary,446 University Road,Chaman,Balochistan,49672,Pakistan,True
950,786,Primary,Block A Gulberg,Lahore,Punjab,21636,Pakistan,True
951,787,Primary,House 809 Mall Road,Sargodha,Punjab,11688,Pakistan,True
952,788,Primary,House 109 Saddar,Astore,Gilgit-Baltistan,19568,Pakistan,True
953,789,Primary,House 996 Defence Housing,Swat,Khyber Pakhtunkhwa,74267,Pakistan,True
954,790,Primary,House 354 Defence Housing,Khuzdar,Balochistan,76939,Pakistan,True
955,791,Primary,Block E College Road,Skardu,Gilgit-Baltistan,84401,Pakistan,True
956,792,Primary,Block A Industrial Area,Larkana,Sindh,17782,Pakistan,True
957,793,Primary,557 University Road,Bahawalpur,Punjab,70205,Pakistan,True
958,794,Primary,41 Gulberg,Quetta,Balochistan,74148,Pakistan,True
959,795,Primary,House 501 Clifton,Astore,Gilgit-Baltistan,75873,Pakistan,True
960,796,Primary,Block D Industrial Area,Swat,Khyber Pakhtunkhwa,64328,Pakistan,True
961,797,Primary,Block B Park Road,Sialkot,Punjab,53477,Pakistan,True
962,798,Primary,716 Park Road,Sukkur,Sindh,88812,Pakistan,True
963,799,Primary,482 Cantt,Nowshera,Khyber Pakhtunkhwa,20047,Pakistan,True
964,800,Primary,346 Main Boulevard,Mirpur Khas,Sindh,45920,Pakistan,True
965,800,Secondary,House 270 Johar Town,Multan,Punjab,84964,Pakistan,False
966,801,Primary,57 University Road,Mirpur,Azad Kashmir,88469,Pakistan,True
967,802,Primary,Block A Gulberg,Gujranwala,Punjab,75591,Pakistan,True
968,803,Primary,871 Mall Road,Zhob,Balochistan,53602,Pakistan,True
969,804,Primary,Block C Cantt,Nawabshah,Sindh,76426,Pakistan,True
970,805,Primary,Block D Saddar,Quetta,Balochistan,76420,Pakistan,True
971,806,Primary,953 Cantt,Skardu,Gilgit-Baltistan,51602,Pakistan,True
972,807,Primary,House 286 Gulberg,Larkana,Sindh,46232,Pakistan,True
973,808,Primary,748 Park Road,Muzaffarabad,Azad Kashmir,69050,Pakistan,True
974,809,Primary,979 Main Boulevard,Swat,Khyber Pakhtunkhwa,22981,Pakistan,True
975,810,Primary,Block B Industrial Area,Rawalpindi,Punjab,54303,Pakistan,True
976,811,Primary,Block E College Road,Rawalpindi,Punjab,87506,Pakistan,True
977,812,Primary,House 396 Industrial Area,Abbottabad,Khyber Pakhtunkhwa,38663,Pakistan,True
978,813,Primary,House 964 Defence Housing,Sukkur,Sindh,66712,Pakistan,True
979,813,Secondary,Block E Model Town,Khuzdar,Balochistan,63645,Pakistan,False
980,814,Primary,House 898 Model Town,Nowshera,Khyber Pakhtunkhwa,40344,Pakistan,True
981,814,Secondary,981 Park Road,Chilas,Gilgit-Baltistan,33164,Pakistan,False
982,815,Primary,House 949 University Road,Sargodha,Punjab,90601,Pakistan,True
983,815,Secondary,House 891 Mall Road,Faisalabad,Punjab,55856,Pakistan,False
984,816,Primary,Block E Industrial Area,Kotli,Azad Kashmir,15309,Pakistan,True
985,817,Primary,889 Main Boulevard,Khuzdar,Balochistan,21304,Pakistan,True
986,817,Secondary,House 579 Clifton,Karachi,Sindh,17507,Pakistan,False
987,818,Primary,Block C Saddar,Skardu,Gilgit-Baltistan,23503,Pakistan,True
988,819,Primary,Block B Johar Town,Abbottabad,Khyber Pakhtunkhwa,50830,Pakistan,True
989,820,Primary,House 398 Clifton,Astore,Gilgit-Baltistan,84985,Pakistan,True
990,821,Primary,Block C Saddar,Jacobabad,Sindh,18532,Pakistan,True
991,822,Primary,House 236 University Road,Mirpur,Azad Kashmir,23912,Pakistan,True
992,823,Primary,107 Saddar,Gujranwala,Punjab,32959,Pakistan,True
993,824,Primary,613 Bahria Town,Gilgit,Gilgit-Baltistan,82569,Pakistan,True
994,825,Primary,234 Mall Road,Chaman,Balochistan,21286,Pakistan,True
995,826,Primary,House 354 Mall Road,Sialkot,Punjab,78091,Pakistan,True
996,827,Primary,House 399 Model Town,Mirpur,Azad Kashmir,84661,Pakistan,True
997,827,Secondary,206 Model Town,Mirpur Khas,Sindh,93842,Pakistan,False
998,828,Primary,Block E Saddar,Nawabshah,Sindh,80674,Pakistan,True
999,829,Primary,Block B Cantt,Gwadar,Balochistan,92196,Pakistan,True
1000,830,Primary,House 473 Bahria Town,Sialkot,Punjab,58233,Pakistan,True
1001,831,Primary,487 Gulberg,Multan,Punjab,87368,Pakistan,True
1002,832,Primary,Block D Gulberg,Peshawar,Khyber Pakhtunkhwa,55169,Pakistan,True
1003,832,Secondary,406 Mall Road,Sukkur,Sindh,56012,Pakistan,False
1004,833,Primary,Block C University Road,Peshawar,Khyber Pakhtunkhwa,42605,Pakistan,True
1005,834,Primary,House 449 Johar Town,Mirpur Khas,Sindh,24176,Pakistan,True
1006,835,Primary,House 935 University Road,Khuzdar,Balochistan,88294,Pakistan,True
1007,836,Primary,745 Cantt,Mirpur,Azad Kashmir,31296,Pakistan,True
1008,837,Primary,722 Cantt,Kotli,Azad Kashmir,19976,Pakistan,True
1009,838,Primary,843 Defence Housing,Karachi,Sindh,53868,Pakistan,True
1010,839,Primary,House 523 College Road,Muzaffarabad,Azad Kashmir,72989,Pakistan,True
1011,840,Primary,996 Clifton,Khuzdar,Balochistan,20115,Pakistan,True
1012,841,Primary,Block D Park Road,Skardu,Gilgit-Baltistan,77019,Pakistan,True
1013,841,Secondary,Block A Bahria Town,Astore,Gilgit-Baltistan,77527,Pakistan,False
1014,842,Primary,House 746 Mall Road,Astore,Gilgit-Baltistan,81962,Pakistan,True
1015,842,Secondary,House 337 Clifton,Gujranwala,Punjab,55366,Pakistan,False
1016,843,Primary,Block A Mall Road,Khuzdar,Balochistan,21178,Pakistan,True
1017,844,Primary,Block D Gulberg,Hyderabad,Sindh,56927,Pakistan,True
1018,844,Secondary,House 89 Defence Housing,Muzaffarabad,Azad Kashmir,13189,Pakistan,False
1019,845,Primary,774 Johar Town,Peshawar,Khyber Pakhtunkhwa,39944,Pakistan,True
1020,846,Primary,House 83 Cantt,Kotli,Azad Kashmir,70283,Pakistan,True
1021,847,Primary,Block D Cantt,Rawalakot,Azad Kashmir,68981,Pakistan,True
1022,848,Primary,House 248 Saddar,Quetta,Balochistan,23696,Pakistan,True
1023,849,Primary,House 741 Johar Town,Jacobabad,Sindh,79434,Pakistan,True
1024,850,Primary,Block D Saddar,Nowshera,Khyber Pakhtunkhwa,81571,Pakistan,True
1025,851,Primary,684 Park Road,Rawalakot,Azad Kashmir,38264,Pakistan,True
1026,852,Primary,Block E Saddar,Multan,Punjab,48338,Pakistan,True
1027,853,Primary,House 472 Saddar,Mirpur Khas,Sindh,78094,Pakistan,True
1028,854,Primary,389 Model Town,Muzaffarabad,Azad Kashmir,97698,Pakistan,True
1029,855,Primary,Block C College Road,Chilas,Gilgit-Baltistan,78830,Pakistan,True
1030,856,Primary,House 639 Johar Town,Rawalpindi,Punjab,10651,Pakistan,True
1031,857,Primary,House 884 Park Road,Karachi,Sindh,63242,Pakistan,True
1032,858,Primary,78 Park Road,Skardu,Gilgit-Baltistan,48007,Pakistan,True
1033,859,Primary,832 Bahria Town,Chilas,Gilgit-Baltistan,54427,Pakistan,True
1034,860,Primary,Block E College Road,Karachi,Sindh,16253,Pakistan,True
1035,861,Primary,House 901 Cantt,Chilas,Gilgit-Baltistan,40174,Pakistan,True
1036,862,Primary,Block C Bahria Town,Swat,Khyber Pakhtunkhwa,84824,Pakistan,True
1037,863,Primary,Block A Industrial Area,Mirpur,Azad Kashmir,30477,Pakistan,True
1038,864,Primary,Block C Bahria Town,Muzaffarabad,Azad Kashmir,34489,Pakistan,True
1039,865,Primary,81 DHA,Sargodha,Punjab,45403,Pakistan,True
1040,866,Primary,Block D Industrial Area,Gilgit,Gilgit-Baltistan,39580,Pakistan,True
1041,866,Secondary,967 Cantt,Faisalabad,Punjab,44992,Pakistan,False
1042,867,Primary,468 DHA,Kotli,Azad Kashmir,25051,Pakistan,True
1043,868,Primary,364 Bahria Town,Gilgit,Gilgit-Baltistan,71408,Pakistan,True
1044,869,Primary,House 976 Industrial Area,Rawalakot,Azad Kashmir,10710,Pakistan,True
1045,870,Primary,Block E College Road,Bahawalpur,Punjab,38328,Pakistan,True
1046,870,Secondary,666 Bahria Town,Skardu,Gilgit-Baltistan,14911,Pakistan,False
1047,871,Primary,Block C Park Road,Nawabshah,Sindh,24374,Pakistan,True
1048,871,Secondary,House 242 College Road,Khuzdar,Balochistan,64270,Pakistan,False
1049,872,Primary,78 Park Road,Rawalakot,Azad Kashmir,86758,Pakistan,True
1050,873,Primary,820 Model Town,Muzaffarabad,Azad Kashmir,90279,Pakistan,True
1051,873,Secondary,367 Industrial Area,Kotli,Azad Kashmir,34310,Pakistan,False
1052,874,Primary,House 859 College Road,Muzaffarabad,Azad Kashmir,51496,Pakistan,True
1053,874,Secondary,House 339 Johar Town,Mirpur Khas,Sindh,29258,Pakistan,False
1054,875,Primary,Block E University Road,Mardan,Khyber Pakhtunkhwa,87764,Pakistan,True
1055,876,Primary,Block C Defence Housing,Charsadda,Khyber Pakhtunkhwa,97131,Pakistan,True
1056,876,Secondary,House 727 University Road,Bahawalpur,Punjab,17204,Pakistan,False
1057,877,Primary,139 University Road,Zhob,Balochistan,53645,Pakistan,True
1058,878,Primary,Block A Main Boulevard,Karachi,Sindh,27855,Pakistan,True
1059,878,Secondary,House 970 College Road,Larkana,Sindh,75616,Pakistan,False
1060,879,Primary,Block C University Road,Faisalabad,Punjab,77566,Pakistan,True
1061,880,Primary,Block C Defence Housing,Turbat,Balochistan,40089,Pakistan,True
1062,880,Secondary,Block E Industrial Area,Rawalpindi,Punjab,14618,Pakistan,False
1063,881,Primary,House 949 Park Road,Mirpur,Azad Kashmir,88203,Pakistan,True
1064,882,Primary,House 444 Model Town,Sukkur,Sindh,23967,Pakistan,True
1065,883,Primary,House 919 Bahria Town,Zhob,Balochistan,85271,Pakistan,True
1066,884,Primary,Block D University Road,Gujranwala,Punjab,96491,Pakistan,True
1067,885,Primary,House 161 Industrial Area,Swat,Khyber Pakhtunkhwa,31075,Pakistan,True
1068,886,Primary,Block B Bahria Town,Kotli,Azad Kashmir,58775,Pakistan,True
1069,886,Secondary,Block E College Road,Mirpur,Azad Kashmir,80488,Pakistan,False
1070,887,Primary,House 365 Clifton,Skardu,Gilgit-Baltistan,34370,Pakistan,True
1071,888,Primary,344 University Road,Sargodha,Punjab,18478,Pakistan,True
1072,889,Primary,House 727 University Road,Skardu,Gilgit-Baltistan,41371,Pakistan,True
1073,889,Secondary,33 Cantt,Gilgit,Gilgit-Baltistan,90844,Pakistan,False
1074,890,Primary,House 589 Mall Road,Gilgit,Gilgit-Baltistan,78405,Pakistan,True
1075,890,Secondary,Block A Park Road,Mirpur,Azad Kashmir,61947,Pakistan,False
1076,891,Primary,438 Mall Road,Zhob,Balochistan,97648,Pakistan,True
1077,891,Secondary,House 651 Clifton,Nawabshah,Sindh,21513,Pakistan,False
1078,892,Primary,House 95 Model Town,Swat,Khyber Pakhtunkhwa,78422,Pakistan,True
1079,892,Secondary,House 669 College Road,Gwadar,Balochistan,28892,Pakistan,False
1080,893,Primary,House 875 Industrial Area,Mansehra,Khyber Pakhtunkhwa,43566,Pakistan,True
1081,893,Secondary,House 359 Gulberg,Zhob,Balochistan,79514,Pakistan,False
1082,894,Primary,House 52 Model Town,Gwadar,Balochistan,38462,Pakistan,True
1083,895,Primary,House 207 Defence Housing,Zhob,Balochistan,61653,Pakistan,True
1084,896,Primary,434 Defence Housing,Charsadda,Khyber Pakhtunkhwa,52230,Pakistan,True
1085,897,Primary,Block D DHA,Jacobabad,Sindh,70544,Pakistan,True
1086,898,Primary,684 College Road,Zhob,Balochistan,17542,Pakistan,True
1087,899,Primary,105 Defence Housing,Jacobabad,Sindh,85787,Pakistan,True
1088,900,Primary,House 567 Saddar,Zhob,Balochistan,68910,Pakistan,True
1089,901,Primary,955 Model Town,Skardu,Gilgit-Baltistan,80636,Pakistan,True
1090,902,Primary,House 962 DHA,Abbottabad,Khyber Pakhtunkhwa,84238,Pakistan,True
1091,903,Primary,House 229 Gulberg,Mansehra,Khyber Pakhtunkhwa,70486,Pakistan,True
1092,903,Secondary,44 Cantt,Gilgit,Gilgit-Baltistan,56326,Pakistan,False
1093,904,Primary,Block D Model Town,Kotli,Azad Kashmir,24482,Pakistan,True
1094,905,Primary,Block E Defence Housing,Skardu,Gilgit-Baltistan,75495,Pakistan,True
1095,906,Primary,Block C Gulberg,Khuzdar,Balochistan,84258,Pakistan,True
1096,907,Primary,823 Saddar,Hyderabad,Sindh,27644,Pakistan,True
1097,908,Primary,Block C Clifton,Muzaffarabad,Azad Kashmir,62005,Pakistan,True
1098,909,Primary,239 University Road,Mirpur,Azad Kashmir,64801,Pakistan,True
1099,910,Primary,House 23 Cantt,Muzaffarabad,Azad Kashmir,50754,Pakistan,True
1100,911,Primary,House 985 Industrial Area,Abbottabad,Khyber Pakhtunkhwa,83627,Pakistan,True
1101,912,Primary,House 825 Clifton,Turbat,Balochistan,95507,Pakistan,True
1102,913,Primary,525 Main Boulevard,Mirpur Khas,Sindh,21469,Pakistan,True
1103,914,Primary,874 Saddar,Jacobabad,Sindh,54202,Pakistan,True
1104,914,Secondary,Block A Cantt,Kotli,Azad Kashmir,83112,Pakistan,False
1105,915,Primary,House 237 DHA,Skardu,Gilgit-Baltistan,52430,Pakistan,True
1106,915,Secondary,Block D DHA,Quetta,Balochistan,50515,Pakistan,False
1107,916,Primary,House 876 Clifton,Mirpur,Azad Kashmir,16713,Pakistan,True
1108,917,Primary,Block A Main Boulevard,Nawabshah,Sindh,94815,Pakistan,True
1109,918,Primary,House 250 Saddar,Chilas,Gilgit-Baltistan,65937,Pakistan,True
1110,919,Primary,845 Park Road,Peshawar,Khyber Pakhtunkhwa,45558,Pakistan,True
1111,919,Secondary,Block C Main Boulevard,Khuzdar,Balochistan,28473,Pakistan,False
1112,920,Primary,140 Johar Town,Muzaffarabad,Azad Kashmir,12289,Pakistan,True
1113,921,Primary,House 888 Mall Road,Multan,Punjab,40638,Pakistan,True
1114,921,Secondary,998 Cantt,Bahawalpur,Punjab,31377,Pakistan,False
1115,922,Primary,House 371 Park Road,Lahore,Punjab,15534,Pakistan,True
1116,923,Primary,197 Mall Road,Mardan,Khyber Pakhtunkhwa,18972,Pakistan,True
1117,924,Primary,Block B Model Town,Nawabshah,Sindh,59131,Pakistan,True
1118,925,Primary,Block A Johar Town,Chilas,Gilgit-Baltistan,49941,Pakistan,True
1119,925,Secondary,986 DHA,Gwadar,Balochistan,12739,Pakistan,False
1120,926,Primary,Block A Saddar,Jacobabad,Sindh,85877,Pakistan,True
1121,927,Primary,House 381 Clifton,Nawabshah,Sindh,49298,Pakistan,True
1122,927,Secondary,Block E Bahria Town,Swat,Khyber Pakhtunkhwa,90184,Pakistan,False
1123,928,Primary,44 DHA,Skardu,Gilgit-Baltistan,33404,Pakistan,True
1124,929,Primary,Block C Model Town,Mansehra,Khyber Pakhtunkhwa,43301,Pakistan,True
1125,930,Primary,House 138 Industrial Area,Lahore,Punjab,41077,Pakistan,True
1126,931,Primary,Block E Industrial Area,Chilas,Gilgit-Baltistan,55843,Pakistan,True
1127,932,Primary,415 Johar Town,Quetta,Balochistan,21854,Pakistan,True
1128,933,Primary,House 3 Bahria Town,Chilas,Gilgit-Baltistan,42332,Pakistan,True
1129,934,Primary,762 Park Road,Rawalakot,Azad Kashmir,16152,Pakistan,True
1130,935,Primary,778 Mall Road,Rawalakot,Azad Kashmir,52772,Pakistan,True
1131,936,Primary,Block C University Road,Chilas,Gilgit-Baltistan,80545,Pakistan,True
1132,937,Primary,House 691 Defence Housing,Zhob,Balochistan,16719,Pakistan,True
1133,938,Primary,House 540 DHA,Sialkot,Punjab,72780,Pakistan,True
1134,939,Primary,Block E Clifton,Turbat,Balochistan,99796,Pakistan,True
1135,939,Secondary,House 32 Johar Town,Gwadar,Balochistan,16441,Pakistan,False
1136,940,Primary,House 450 Saddar,Abbottabad,Khyber Pakhtunkhwa,10390,Pakistan,True
1137,941,Primary,House 228 Bahria Town,Swat,Khyber Pakhtunkhwa,18019,Pakistan,True
1138,942,Primary,Block E Clifton,Chilas,Gilgit-Baltistan,73030,Pakistan,True
1139,943,Primary,House 329 DHA,Rawalakot,Azad Kashmir,25419,Pakistan,True
1140,944,Primary,827 Park Road,Chilas,Gilgit-Baltistan,27597,Pakistan,True
1141,944,Secondary,556 Model Town,Muzaffarabad,Azad Kashmir,87292,Pakistan,False
1142,945,Primary,222 Saddar,Kotli,Azad Kashmir,98164,Pakistan,True
1143,945,Secondary,120 Bahria Town,Kotli,Azad Kashmir,80675,Pakistan,False
1144,946,Primary,Block B Industrial Area,Mirpur Khas,Sindh,78732,Pakistan,True
1145,947,Primary,House 153 College Road,Gilgit,Gilgit-Baltistan,45529,Pakistan,True
1146,948,Primary,House 899 Defence Housing,Bahawalpur,Punjab,39600,Pakistan,True
1147,949,Primary,743 Bahria Town,Mardan,Khyber Pakhtunkhwa,91159,Pakistan,True
1148,950,Primary,703 Gulberg,Mirpur Khas,Sindh,87653,Pakistan,True
1149,951,Primary,Block E Gulberg,Lahore,Punjab,50438,Pakistan,True
1150,952,Primary,688 Main Boulevard,Chilas,Gilgit-Baltistan,51378,Pakistan,True
1151,953,Primary,594 Park Road,Rawalakot,Azad Kashmir,54095,Pakistan,True
1152,954,Primary,603 Main Boulevard,Mirpur,Azad Kashmir,54364,Pakistan,True
1153,955,Primary,Block C Main Boulevard,Mirpur Khas,Sindh,30554,Pakistan,True
1154,955,Secondary,708 Saddar,Larkana,Sindh,43275,Pakistan,False
1155,956,Primary,Block A College Road,Kotli,Azad Kashmir,49899,Pakistan,True
1156,957,Primary,House 768 Clifton,Swat,Khyber Pakhtunkhwa,65583,Pakistan,True
1157,958,Primary,House 24 Model Town,Lahore,Punjab,51478,Pakistan,True
1158,959,Primary,480 Park Road,Khuzdar,Balochistan,59360,Pakistan,True
1159,960,Primary,Block E Johar Town,Charsadda,Khyber Pakhtunkhwa,44078,Pakistan,True
1160,961,Primary,House 946 DHA,Turbat,Balochistan,51203,Pakistan,True
1161,962,Primary,House 89 Main Boulevard,Swat,Khyber Pakhtunkhwa,80148,Pakistan,True
1162,963,Primary,Block E Clifton,Gilgit,Gilgit-Baltistan,61080,Pakistan,True
1163,963,Secondary,House 85 Defence Housing,Skardu,Gilgit-Baltistan,21660,Pakistan,False
1164,964,Primary,Block C University Road,Sargodha,Punjab,17149,Pakistan,True
1165,965,Primary,347 Main Boulevard,Astore,Gilgit-Baltistan,66991,Pakistan,True
1166,965,Secondary,Block B Mall Road,Peshawar,Khyber Pakhtunkhwa,35361,Pakistan,False
1167,966,Primary,House 494 Defence Housing,Bahawalpur,Punjab,15903,Pakistan,True
1168,967,Primary,House 964 Main Boulevard,Quetta,Balochistan,73902,Pakistan,True
1169,967,Secondary,House 828 Clifton,Lahore,Punjab,93458,Pakistan,False
1170,968,Primary,Block A Gulberg,Sialkot,Punjab,76111,Pakistan,True
1171,969,Primary,945 College Road,Chaman,Balochistan,51239,Pakistan,True
1172,970,Primary,556 Clifton,Multan,Punjab,86296,Pakistan,True
1173,971,Primary,697 University Road,Skardu,Gilgit-Baltistan,48065,Pakistan,True
1174,972,Primary,House 655 College Road,Khuzdar,Balochistan,22039,Pakistan,True
1175,973,Primary,Block C Defence Housing,Jacobabad,Sindh,60641,Pakistan,True
1176,974,Primary,Block A Park Road,Peshawar,Khyber Pakhtunkhwa,69071,Pakistan,True
1177,975,Primary,Block A Saddar,Muzaffarabad,Azad Kashmir,28022,Pakistan,True
1178,976,Primary,462 Park Road,Mirpur,Azad Kashmir,36306,Pakistan,True
1179,977,Primary,40 Main Boulevard,Skardu,Gilgit-Baltistan,86890,Pakistan,True
1180,978,Primary,House 317 Bahria Town,Rawalakot,Azad Kashmir,70786,Pakistan,True
1181,979,Primary,House 85 Park Road,Kotli,Azad Kashmir,53737,Pakistan,True
1182,980,Primary,287 DHA,Mardan,Khyber Pakhtunkhwa,90845,Pakistan,True
1183,981,Primary,House 348 Model Town,Multan,Punjab,71425,Pakistan,True
1184,982,Primary,Block D Defence Housing,Sargodha,Punjab,50491,Pakistan,True
1185,983,Primary,102 Bahria Town,Mansehra,Khyber Pakhtunkhwa,52422,Pakistan,True
1186,984,Primary,965 University Road,Karachi,Sindh,51308,Pakistan,True
1187,985,Primary,House 632 Defence Housing,Nawabshah,Sindh,78581,Pakistan,True
1188,985,Secondary,House 126 College Road,Turbat,Balochistan,78330,Pakistan,False
1189,986,Primary,787 Cantt,Charsadda,Khyber Pakhtunkhwa,35416,Pakistan,True
1190,987,Primary,146 Cantt,Gujranwala,Punjab,81122,Pakistan,True
1191,987,Secondary,House 119 Bahria Town,Khuzdar,Balochistan,67102,Pakistan,False
1192,988,Primary,939 Cantt,Peshawar,Khyber Pakhtunkhwa,99060,Pakistan,True
1193,989,Primary,House 430 Gulberg,Kotli,Azad Kashmir,30218,Pakistan,True
1194,990,Primary,House 41 Johar Town,Astore,Gilgit-Baltistan,29195,Pakistan,True
1195,991,Primary,House 61 Gulberg,Larkana,Sindh,79984,Pakistan,True
1196,992,Primary,Block C Saddar,Lahore,Punjab,19050,Pakistan,True
1197,992,Secondary,171 Main Boulevard,Astore,Gilgit-Baltistan,80352,Pakistan,False
1198,993,Primary,797 Mall Road,Mansehra,Khyber Pakhtunkhwa,32171,Pakistan,True
1199,994,Primary,154 Model Town,Rawalpindi,Punjab,75007,Pakistan,True
1200,995,Primary,Block B Industrial Area,Skardu,Gilgit-Baltistan,46883,Pakistan,True
1201,996,Primary,House 614 Bahria Town,Sialkot,Punjab,84070,Pakistan,True
1202,997,Primary,601 Gulberg,Nawabshah,Sindh,78809,Pakistan,True
1203,997,Secondary,Block D Industrial Area,Turbat,Balochistan,37752,Pakistan,False
1204,998,Primary,House 413 Gulberg,Swat,Khyber Pakhtunkhwa,37395,Pakistan,True
